row,text,true_intent,pytorch_prediction,onnx_prediction,prediction_same,max_abs_logit_diff,mean_abs_logit_diff,cosine_similarity
1535,please wish you would have been with me it is so crowded on their john's pass you can't find a parking spot,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,5.8088386e-07,1.0
1536,how do you calculate the wellness score?,Help_ThriveScore,Help_ThriveScore,Help_ThriveScore,True,2.3841858e-06,5.3193224e-07,1.0
1537,switch to train memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,2.834468e-07,0.99999994
1538,please volume up left aid,Cmd.VolumeIncrease,Cmd.VolumeIncrease,Cmd.VolumeIncrease,True,2.1457672e-06,8.144661e-07,1.0
1539,well hello,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.1606684e-06,5.4768304e-07,1.0000001
1540,how do i change options for notification on my hearing aids?,Help_DeviceSettings,Default Fallback Intent,Default Fallback Intent,True,2.861023e-06,8.130283e-07,1.0
1541,can you should i tell him how i feel,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,6.2493376e-07,0.99999994
1542,end streaming from the tv,Cmd.StreamingStop,Cmd.StreamingStop,Cmd.StreamingStop,True,2.861023e-06,5.8251777e-07,1.0000001
1543,can you volume down,Cmd.VolumeDecrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.9669533e-06,6.915152e-07,0.99999994
1544,how long have i been running?,Cmd.ActivityRun,Cmd.ActivityStand,Cmd.ActivityStand,True,1.9073486e-06,5.636299e-07,1.0
1545,please set to school program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.0728836e-06,3.828716e-07,1.0
1546,can you remind me to drink water in 10 minutes,reminders.add,reminders.add,reminders.add,True,2.0861626e-06,6.137579e-07,1.0
1547,where did i put my hearing aids?,Help_FindMyHearingAids,Help_FindMyHearingAids,Help_FindMyHearingAids,True,1.4305115e-06,5.139593e-07,1.0000001
1548,can you make the volume more on hearing aids,Cmd.VolumeIncrease,Cmd.VolumeIncrease,Cmd.VolumeIncrease,True,1.4305115e-06,5.639567e-07,1.0000001
1549,switch memory to crowd,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,2.9678964e-07,1.0
1550,a setting for very windy places,Help_EdgeMode,Cmd.MemoryChange,Cmd.MemoryChange,True,2.6226044e-06,4.4573997e-07,1.0
1551,can you locate my right hearing aid,Help_FindMyHearingAids,Help_FindMyHearingAids,Help_FindMyHearingAids,True,3.2186508e-06,8.8171737e-07,1.0
1552,"tony's office, i myself india.",Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.488594e-07,0.99999994
1553,check battery level,Cmd.BatteryLevel,Cmd.BatteryLevel,Cmd.BatteryLevel,True,2.3841858e-06,6.3133865e-07,0.99999994
1554,can you switch memory to noise,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,5.108386e-07,1.0000001
1555,how to share my information with my wife?,Help_HearShare,Help_HearShare,Help_HearShare,True,3.33786e-06,7.421824e-07,0.99999994
1556,please switch to school,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,5.210178e-07,1.0
1557,what can the app do,Help_Home,Help_AppSettings,Help_AppSettings,True,1.9073486e-06,4.5566182e-07,1.0
1558,this mode isn't working for my surroundings,Cmd.MemoryChange,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.090413e-07,1.0
1559,locate a restaurant,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,5.4441523e-07,1.0
1560,shelley my phone,Default Fallback Intent,Cmd.FindMyPhone,Cmd.FindMyPhone,True,1.9073486e-06,5.2598483e-07,1.0
1561,can you set program to golf,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,4.6363525e-07,1.0
1562,i already did that one clear it,reminders.complete,Cmd.ActivityCycle,Cmd.ActivityCycle,True,2.861023e-06,8.359029e-07,1.0
1563,please change memory to number four,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,2.872395e-07,1.0
1564,can you setup reminder to take medicine at 1 p.m.,reminders.add,reminders.add,reminders.add,True,1.4305115e-06,5.401017e-07,1.0
1565,start a run,Cmd.ActivityRun,Cmd.ActivityRun,Cmd.ActivityRun,True,1.9073486e-06,5.761129e-07,1.0
1566,i got a chica phone if you can find her something right,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,5.8493595e-07,1.0
1567,"hey spec, hello good stats heart. i didn't get that coverage. but the cardboard that was hanging in the fall.",Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,5.1114904e-07,1.0000001
1568,the sound keeps dropping out,Help_DeviceSettings,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,2.1457672e-06,5.934322e-07,0.9999999
1569,bring me some quiet,Cmd.VolumeDecrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.4305115e-06,3.810253e-07,0.9999999
1570,turn unmute on,Cmd.VolumeUnmute,Cmd.VolumeUnmute,Cmd.VolumeUnmute,True,1.4305115e-06,5.266384e-07,0.99999994
1571,can you fire on friday,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,8.3707926e-07,0.9999999
1572,please add one more to that what does that equal,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.66893e-06,3.8926015e-07,0.9999999
1573,please first do you need to do,Default Fallback Intent,reminders.add,reminders.add,True,1.9073486e-06,5.6075424e-07,1.0
1574,how do i access my hearing aid memories?,Help_ChangingMemories,Help_MemoryOptions,Help_MemoryOptions,True,2.3841858e-06,7.9440184e-07,1.0000001
1575,can you change memory to one,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.6628754e-07,1.0
1576,i'm in butterbrodt new delhi,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,3.33786e-06,9.458316e-07,1.0
1577,how do i bake bread,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.861023e-06,8.5581195e-07,1.0
1578,set reminder about dog walking repeat it everyday at 9 a.m.,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,5.1510307e-07,1.0000001
1579,help understanding mask mode,Help_MaskMode,Help_MaskMode,Help_MaskMode,True,1.9073486e-06,5.730411e-07,1.0000001
1580,can you wax build up,Help_CleanCare,Default Fallback Intent,Default Fallback Intent,True,1.66893e-06,4.5474684e-07,1.0
1581,switch to home program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,4.9628056e-07,1.0
1582,please set memory to auditorium,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.969068e-07,1.0000001
1583,where can i see if my hearing aid is working?,Help_SelfCheck,Help_Tinnitus,Help_Tinnitus,True,2.3841858e-06,8.308868e-07,1.0000001
1584,locate a bowling alley nearby,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4901161e-06,5.7094974e-07,1.0
1585,can you change to worship memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.9566504e-07,1.0
1586,set memory to everyday,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,4.0102424e-07,1.0000001
1587,my telephone my,Default Fallback Intent,Cmd.FindMyPhone,Cmd.FindMyPhone,True,1.4305115e-06,5.7114585e-07,1.0
1588,please set reminder buy milk on november 11 at 5 p.m.,reminders.add,reminders.add,reminders.add,True,2.3841858e-06,5.3232435e-07,1.0
1589,record message,Cmd.SendMessage,Cmd.SendMessage,Cmd.SendMessage,True,3.8146973e-06,8.087311e-07,1.0
1590,can you set to pub memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,5.011161e-07,1.0
1591,when would i cancel a manual alert text message?,Help_FallAlert,Help_FallAlert,Help_FallAlert,True,1.4305115e-06,3.7958748e-07,1.0
1592,remind me to drink water later today at 5 p.m.,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,5.011598e-07,0.9999999
1593,cut the volume a little,Cmd.VolumeDecrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,2.1457672e-06,6.514683e-07,1.0
1594,can you basically,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.6226044e-06,6.36175e-07,1.0
1595,set program to mute,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.7017622e-07,1.0
1596,shoot a message,Cmd.SendMessage,Cmd.SendMessage,Cmd.SendMessage,True,2.861023e-06,5.565714e-07,1.0
1597,can you remind me to take medicine next thursday at 4 p.m.,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,6.106862e-07,1.0000001
1598,can you set program to number two,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.66893e-06,3.9331223e-07,1.0
1599,can you start translation,Cmd.TranslationStart,Cmd.TranslationStart,Cmd.TranslationStart,True,2.861023e-06,6.701928e-07,1.0000001
1600,please help with tinnitus volume adjustment in my hearing aid,Help_Tinnitus,Help_Tinnitus,Help_Tinnitus,True,1.9073486e-06,5.628456e-07,1.0000001
1601,that's the one who's having problems with,Default Fallback Intent,Help_Accessories,Help_Accessories,True,2.861023e-06,8.715872e-07,1.0
1602,remember to take medicine tomorrow morning,reminders.add,reminders.add,reminders.add,True,1.4305115e-06,4.9500613e-07,1.0000001
1603,please change volume down,Cmd.VolumeDecrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.66893e-06,4.2161136e-07,1.0
1604,share my hearing aid audio with someone,Help_HearShare,Help_HearShare,Help_HearShare,True,1.4305115e-06,5.8330204e-07,1.0
1605,make speech clearer,Cmd.VolumeIncrease,Default Fallback Intent,Default Fallback Intent,True,2.7418137e-06,7.2937263e-07,0.9999998
1606,start tracking my aerobics,Cmd.ActivityAerobics,Cmd.ActivityAerobics,Cmd.ActivityAerobics,True,1.9073486e-06,7.512015e-07,1.0
1607,where is the hearing aid serial number?,Help_DeviceSettings,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,7.794353e-07,1.0
1608,pairing my aids,Help_Pairing,Help_Pairing,Help_Pairing,True,1.9073486e-06,6.5316755e-07,1.0
1609,remind me to see the table in 5 minutes,reminders.add,reminders.add,reminders.add,True,1.4305115e-06,3.8390098e-07,1.0
1610,please switch program to pub,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.4148493e-07,1.0
1611,please turn on the volume,Cmd.VolumeUnmute,Cmd.VolumeUnmute,Cmd.VolumeUnmute,True,2.503395e-06,7.7695177e-07,1.0
1612,i'll see you then you help me,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.861023e-06,5.7585146e-07,1.0
1613,please help for transcribe,Help_Transcribe,Help_Transcribe,Help_Transcribe,True,1.9073486e-06,6.452595e-07,1.0000001
1614,please set to outdoors memory,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,4.3032006e-07,1.0000001
1615,is my aid connected to my app?,Help_Pairing,Help_Pairing,Help_Pairing,True,2.3841858e-06,7.8845443e-07,1.0
1616,how do i adjust my loudness of the white noise in my aids?,Help_Tinnitus,Help_Tinnitus,Help_Tinnitus,True,2.3841858e-06,7.530315e-07,1.0000001
1617,please remember to take medicine today at 5 p.m.,reminders.add,reminders.add,reminders.add,True,1.9073486e-06,6.20751e-07,1.0
1618,how often is recovery measured,Help_HeartRateRecovery,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.9073486e-06,5.021299e-07,0.9999999
1619,please help with changing memories,Help_ChangingMemories,Help_ChangingMemories,Help_ChangingMemories,True,1.9073486e-06,6.0068675e-07,1.0
1620,can you set program to four,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.66893e-06,3.635099e-07,0.99999994
1621,what does ipro score mean?,Help_ThriveScore,Help_ThriveScore,Help_ThriveScore,True,2.861023e-06,6.2558735e-07,1.0
1622,can you did my son accept my hearshare invitation?,Help_HearShare,Help_HearShare,Help_HearShare,True,4.2915344e-06,1.009619e-06,1.0
1623,please set program to home,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.3648521e-07,0.99999994
1624,tell me how charged they are,Cmd.BatteryLevel,Cmd.BatteryLevel,Cmd.BatteryLevel,True,1.9073486e-06,5.5238866e-07,0.99999994
1625,please take a break and come back,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.6226044e-06,9.649074e-07,1.0
1626,can i see my stand goal,Cmd.ActivityStand,Cmd.ActivityStand,Cmd.ActivityStand,True,1.9073486e-06,5.2755337e-07,1.0000001
1627,please change program to one,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.1920929e-06,2.6508383e-07,1.0
1628,battery check please,Cmd.BatteryLevel,Cmd.BatteryLevel,Cmd.BatteryLevel,True,1.4305115e-06,5.586312e-07,0.99999994
1629,drop it down a few clicks,Cmd.VolumeDecrease,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,4.595832e-07,0.99999994
1630,please switch memory to gym,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,4.274934e-07,1.0
1631,what is the volume on my hearing aid automatically go down to nothing,Help_Volume,Help_Volume,Help_Volume,True,2.861023e-06,9.900123e-07,1.0
1632,raise up the volume,Cmd.VolumeIncrease,Cmd.VolumeIncrease,Cmd.VolumeIncrease,True,2.3841858e-06,5.5683284e-07,1.0
1633,how do i disable sensitivity of the double tap?,Help_DeviceSettings,Help_DeviceSettings,Help_DeviceSettings,True,1.9073486e-06,4.296828e-07,0.99999994
1634,can i go to a different memory?,Help_ChangingMemories,Help_MemoryOptions,Help_MemoryOptions,True,1.1920929e-06,3.9579575e-07,1.0000001
1635,what is in edge mode?,Help_EdgeMode,Help_EdgeMode,Help_EdgeMode,True,1.9073486e-06,5.7826963e-07,0.9999999
1636,find my android,Cmd.FindMyPhone,Cmd.FindMyPhone,Cmd.FindMyPhone,True,1.4305115e-06,4.5736107e-07,1.0
1637,please just like siri,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.4305115e-06,4.867713e-07,1.0
1638,how to wash hearing aids,Help_CleanCare,Help_SelfCheck,Help_SelfCheck,True,2.3841858e-06,6.122547e-07,0.99999994
1639,move me to the speech in noise mode,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.9073486e-06,6.663695e-07,0.99999994
1640,that reminder is complete,reminders.complete,reminders.complete,reminders.complete,True,2.026558e-06,6.402271e-07,1.0
1641,please remember to work out,reminders.add,reminders.add,reminders.add,True,1.4305115e-06,4.7889586e-07,1.0000001
1642,please help with intellivoice,Help_IntelliVoice,Help_IntelliVoice,Help_IntelliVoice,True,2.861023e-06,7.2832694e-07,1.0000001
1643,can you switch memory to three,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,2.6057424e-07,1.0000001
1644,can you show me how long i've stood,Cmd.ActivityStand,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,8.194985e-07,1.0
1645,can you hold on,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,6.1042476e-07,1.0
1646,please remind me to watch,reminders.add,reminders.add,reminders.add,True,2.861023e-06,5.367032e-07,0.99999994
1647,let me hear things again,Cmd.VolumeUnmute,Cmd.TranscribeStart,Cmd.TranscribeStart,True,2.2649765e-06,6.5212186e-07,1.0
1648,can you change memory to two,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,3.0915825e-07,1.0000001
1649,please i wash them every now and then,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,4.882091e-07,1.0000001
1650,mute on,Cmd.VolumeMute,Cmd.VolumeUnmute,Cmd.VolumeUnmute,True,2.3841858e-06,6.1316973e-07,1.0
1651,how much running have i done this month?,Cmd.ActivityRun,Cmd.ActivityRun,Cmd.ActivityRun,True,2.1457672e-06,6.543276e-07,0.9999999
1652,can you calories walking,Cmd.ActivityWalk,Cmd.ActivityRun,Cmd.ActivityRun,True,2.861023e-06,6.321229e-07,1.0000001
1653,can you help with the main screen,Help_Home,Help_Home,Help_Home,True,2.861023e-06,5.4467665e-07,1.0
1654,please turn off toshiba,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.798137e-07,1.0
1655,remind me to buy movie tickets for friday evening,reminders.add,reminders.add,reminders.add,True,2.3841858e-06,4.3527075e-07,1.0
1656,can you switch to speech,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.3841858e-06,4.7164136e-07,1.0
1657,change memory to speech,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,9.536743e-07,3.2756412e-07,0.99999994
1658,can you i need help with pairing my aid to the phone,Help_Pairing,Help_Pairing,Help_Pairing,True,1.9073486e-06,5.284112e-07,1.0
1659,can you switch to personal,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,4.598446e-07,0.99999994
1660,how do i dry my hearing aids,Help_CleanCare,Help_DeviceSettings,Help_DeviceSettings,True,1.9073486e-06,8.067541e-07,0.99999994
1661,heya,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.6278026e-07,1.0000001
1662,how do i set up auto streaming?,Help_DeviceSettings,Help_Accessories,Help_Accessories,True,3.8146973e-06,1.1747082e-06,1.0
1663,could you compose a message,Cmd.SendMessage,Cmd.SendMessage,Cmd.SendMessage,True,1.4305115e-06,4.4376705e-07,1.0
1664,can you play i'm carrying it,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,1.9073486e-06,5.7853106e-07,1.0
1665,recover iphone,Cmd.FindMyPhone,Default Fallback Intent,Default Fallback Intent,True,1.0728836e-06,3.763197e-07,0.99999994
1666,sync car bluetooth to hearing aid,Help_Pairing,Help_Pairing,Help_Pairing,True,2.3841858e-06,5.1944926e-07,0.99999994
1667,amplify the sound a bit,Cmd.VolumeIncrease,Cmd.VolumeDecrease,Cmd.VolumeDecrease,True,1.9073486e-06,6.4676266e-07,0.99999994
1668,using the app without aids connected,Help_DemoMode,Help_DemoMode,Help_DemoMode,True,1.9073486e-06,4.5097252e-07,0.9999999
1669,i need a reminder set,reminders.add,reminders.add,reminders.add,True,1.4305115e-06,4.739615e-07,1.0000001
1670,please turn off alarm,Default Fallback Intent,Cmd.VolumeMute,Cmd.VolumeMute,True,1.9073486e-06,5.2833764e-07,1.0
1671,where is italy located,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,3.33786e-06,7.531622e-07,1.0
1672,can you change program to number one,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,3.5042237e-07,0.9999999
1673,how to share hearing aid information with my daughter?,Help_HearShare,Help_HearShare,Help_HearShare,True,2.3841858e-06,5.8774623e-07,0.9999999
1674,can you switch memory to crowd,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,2.3841858e-06,5.337673e-07,0.99999994
1675,and how do you think we can resolve that,Default Fallback Intent,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,8.132897e-07,1.0000001
1676,can you set to everyday program,Cmd.MemoryChange,Cmd.MemoryChange,Cmd.MemoryChange,True,1.4305115e-06,4.2311456e-07,0.99999994
1677,what features were just added,Help_WhatsNew,Help_Home,Help_Home,True,1.9073486e-06,4.5108692e-07,1.0
1678,guide me on the cros feature,Help_WiCROS,Help_HeartRateRecovery,Help_HeartRateRecovery,True,2.3841858e-06,7.9577427e-07,1.0
1679,how do i replace the wax filter,Help_CleanCare,Default Fallback Intent,Default Fallback Intent,True,2.3841858e-06,7.146675e-07,1.0
