text,intent,source
um can you turn down the loudnes on my aids,Cmd.VolumeDecrease,F5_stt:drop_plural+filler
can youmaster programme,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
um set program to three,Cmd.MemoryChange,F5_stt:filler+drop_function_word
er remind me to take medicine in 3,reminders.add,F5_stt:truncate_tail+filler
uh how do i manage tinnitus,Help_Tinnitus,F5_stt:filler+drop_function_word
um how do i findlost hearing aids,Help_FindMyHearingAids,F5_stt:filler+merge_boundary
how the brain score,Help_ThriveScore,F5_stt:truncate_tail+drop_function_word
er switch memoryto pub,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh pairing devices with my thriveapp,Help_Pairing,F5_stt:filler+merge_boundary
uh switchmemory to personal,Cmd.MemoryChange,F5_stt:merge_boundary+filler
switchtinnitus memory,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
um can you i can t get my hearing aid,Help_InsertDevice,F5_stt:truncate_tail+filler
where did i leave hearingaid,Help_FindMyHearingAids,F5_stt:merge_boundary+drop_function_word
um what accessorie do i have,Help_Accessories,F5_stt:drop_plural+filler
how do ishare my herring data,Help_HearShare,F5_stt:merge_boundary+homophone
i wrapped that ep mark it,reminders.complete,F5_stt:homophone+truncate_tail
can set a reminda for 1 hour,reminders.add,F5_stt:homophone+drop_function_word
uhset memory to crowd,Cmd.MemoryChange,F5_stt:filler+merge_boundary
how do i ternon fall detection,Help_FallAlert,F5_stt:homophone+merge_boundary
pro gram cleanediboost,Default Fallback Intent,F5_stt:homophone+merge_boundary
er what ismy step goal,Cmd.ActivityStep,F5_stt:filler+merge_boundary
umwhere should i start,Help_Home,F5_stt:filler+merge_boundary
can remind me of my doctors appointment,reminders.add,F5_stt:drop_function_word+homophone
er please change to workprogram,Cmd.MemoryChange,F5_stt:merge_boundary+filler
canyou locate my hearing,Help_FindMyHearingAids,F5_stt:truncate_tail+merge_boundary
how do iadjust my noise masker in my right hearing,Help_Tinnitus,F5_stt:merge_boundary+truncate_tail
um how much juice left,Cmd.BatteryLevel,F5_stt:filler+drop_function_word
um how do i charge my batteries,Help_Battery,F5_stt:filler+homophone
reduce hearing 8 volume,Cmd.VolumeDecrease,F5_stt:homophone+drop_function_word
you setmemory to outdoors,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
help with tinnitu masker adjustments,Help_Tinnitus,F5_stt:drop_function_word+drop_plural
uh add remind her for meeting,reminders.add,F5_stt:filler+homophone
er listen to the remote,Cmd.StreamingStart,F5_stt:filler+truncate_tail
please change memoryrestaurant,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
can you focuon sleep,Default Fallback Intent,F5_stt:drop_plural+merge_boundary
er fire on friday,Default Fallback Intent,F5_stt:filler+drop_function_word
uh can you go to,Cmd.MemoryChange,F5_stt:filler+truncate_tail
uh change program school,Cmd.MemoryChange,F5_stt:drop_function_word+filler
er can you goto personal,Cmd.MemoryChange,F5_stt:filler+merge_boundary
please mark last reminder,reminders.complete,F5_stt:truncate_tail+drop_function_word
can you this massive program to influence the unitedstates,Default Fallback Intent,F5_stt:truncate_tail+merge_boundary
cutoff the scream,Cmd.StreamingStop,F5_stt:homophone+merge_boundary
er can auditorium setting,Cmd.MemoryChange,F5_stt:filler+drop_function_word
um wouldyou please send a message,Cmd.SendMessage,F5_stt:filler+merge_boundary
how do i get mast mode,Help_MaskMode,F5_stt:drop_function_word+homophone
uh pair right aid,Help_Pairing,F5_stt:filler+drop_function_word
re mind me i have meeting,reminders.add,F5_stt:drop_function_word+homophone
um can you switchto pub,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er everyone has to say thing twice for me,Cmd.VolumeIncrease,F5_stt:drop_plural+filler
er turn itdown,Cmd.VolumeDecrease,F5_stt:filler+merge_boundary
uh set program to gym,Cmd.MemoryChange,F5_stt:drop_function_word+filler
set my 8s for a noisy,Cmd.MemoryChange,F5_stt:homophone+truncate_tail
um can you help with tinnitus masker adjustments on my,Help_Tinnitus,F5_stt:truncate_tail+filler
uh what time is it inhong kong,Default Fallback Intent,F5_stt:filler+merge_boundary
er undo themute,Cmd.VolumeUnmute,F5_stt:merge_boundary+filler
show the last known location of,Help_FindMyHearingAids,F5_stt:drop_function_word+truncate_tail
please turned itdown,Cmd.VolumeDecrease,F5_stt:merge_boundary+homophone
help with tinnitus volume adjustment inmy hearin aid,Help_Tinnitus,F5_stt:merge_boundary+homophone
er can you switch programto television,Cmd.MemoryChange,F5_stt:merge_boundary+filler
please send me a reminda to pay the cable bill on march,reminders.add,F5_stt:homophone+truncate_tail
uh set reminder for 7 a m tomorrow about dinnerplease,reminders.add,F5_stt:filler+merge_boundary
you remind me to wake up,reminders.add,F5_stt:truncate_tail+drop_function_word
er how doi set reminders,Help_Reminder,F5_stt:merge_boundary+filler
uh please changeto auditorium,Cmd.MemoryChange,F5_stt:filler+merge_boundary
uh demo modehelp please,Help_DemoMode,F5_stt:merge_boundary+filler
um the tv on but i miss what they say,Cmd.VolumeIncrease,F5_stt:drop_function_word+filler
how do i get better engagement,Help_ThriveScore,F5_stt:drop_function_word+truncate_tail
intelligent voiceuser guide,Help_IntelliVoice,F5_stt:merge_boundary+drop_function_word
uh tell me about masque mode,Help_MaskMode,F5_stt:homophone+filler
remind me wake up,reminders.add,F5_stt:truncate_tail+drop_function_word
can you herring aids transcribe,Help_Transcribe,F5_stt:truncate_tail+homophone
can you it is going to beour little ring bearer,Default Fallback Intent,F5_stt:merge_boundary+truncate_tail
er reach out to contact,Cmd.SendMessage,F5_stt:filler+drop_function_word
um you find iphone,Cmd.FindMyPhone,F5_stt:drop_function_word+filler
it is too low turnit ep,Cmd.VolumeIncrease,F5_stt:homophone+merge_boundary
um please set memory to,Cmd.MemoryChange,F5_stt:filler+truncate_tail
er hearing aidstranslate user guide,Help_Translate,F5_stt:merge_boundary+filler
um set program personal,Cmd.MemoryChange,F5_stt:filler+drop_function_word
uh whatimprovements are new,Help_WhatsNew,F5_stt:merge_boundary+filler
uh change office,Cmd.MemoryChange,F5_stt:filler+drop_function_word
um what is changed in this new,Help_WhatsNew,F5_stt:truncate_tail+filler
um howmany minutes have i jogged,Cmd.ActivityRun,F5_stt:merge_boundary+filler
uh information on thebody score,Help_ThriveScore,F5_stt:merge_boundary+filler
um please i cannot remember where my 8 is,Help_FindMyHearingAids,F5_stt:homophone+filler
you set toautomatic memory,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
can i assign location to a,Help_MemoryOptions,F5_stt:truncate_tail+drop_function_word
er how set calendar event,Help_Reminder,F5_stt:filler+drop_function_word
uh switch memery to number three,Cmd.MemoryChange,F5_stt:homophone+filler
um send word to friend,Cmd.SendMessage,F5_stt:drop_function_word+filler
um walking doun,Default Fallback Intent,F5_stt:filler+homophone
uh can remind me to workout tomorrow morning at 6,reminders.add,F5_stt:drop_function_word+filler
er change volume down,Cmd.VolumeDecrease,F5_stt:drop_function_word+filler
er you telephone setting,Cmd.MemoryChange,F5_stt:drop_function_word+filler
uh switch to home memery,Cmd.MemoryChange,F5_stt:filler+homophone
can youlet me hear presenter,Cmd.StreamingStart,F5_stt:merge_boundary+drop_function_word
how do i change my walking goal from daily weekly,Help_Health,F5_stt:drop_plural+drop_function_word
canyou increase volume in hearing aids,Cmd.VolumeIncrease,F5_stt:merge_boundary+drop_function_word
er can i wear my aidsin the shower,Help_CleanCare,F5_stt:merge_boundary+filler
set programme office,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
um please ek divasjam to send the money,Default Fallback Intent,F5_stt:merge_boundary+filler
please i was doun 17 grand earlier,Default Fallback Intent,F5_stt:truncate_tail+homophone
turndown right aid,Cmd.VolumeDecrease,F5_stt:drop_function_word+merge_boundary
where ifind brain activity,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
er i cannot remember where left aid is,Help_FindMyHearingAids,F5_stt:drop_function_word+filler
uh reactivate my hearing aid,Cmd.VolumeUnmute,F5_stt:filler+truncate_tail
uh wireless hearin aid connection,Cmd.StreamingStart,F5_stt:homophone+filler
er pleaseswitch to gym memory,Cmd.MemoryChange,F5_stt:merge_boundary+filler
switch programme one,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
er who getsnotified if i fall,Help_FallAlert,F5_stt:filler+merge_boundary
havelong have i been jogging,Cmd.ActivityRun,F5_stt:merge_boundary+drop_function_word
um please yeah justtake a little off yeah,Default Fallback Intent,F5_stt:merge_boundary+filler
um please set mammary to work,Cmd.MemoryChange,F5_stt:homophone+filler
um begin tracking aerobic,Cmd.ActivityAerobics,F5_stt:filler+drop_plural
you pairing my hearing aids with the thrive,Help_Pairing,F5_stt:drop_function_word+truncate_tail
er tellme about amharic language,Default Fallback Intent,F5_stt:merge_boundary+filler
er please sometimes it is okay to take a day,Default Fallback Intent,F5_stt:truncate_tail+filler
can i use the equalizer to customizemy,Help_Customize,F5_stt:truncate_tail+merge_boundary
stream the broadcast tomy,Cmd.StreamingStart,F5_stt:truncate_tail+merge_boundary
uh capture mywalking session,Cmd.ActivityWalk,F5_stt:merge_boundary+filler
er please youknow where they have the check we have to have to shift to put in there that is fine,Default Fallback Intent,F5_stt:merge_boundary+filler
uh what does my bodyand brain score mean,Help_ThriveScore,F5_stt:merge_boundary+filler
uh set upaudio streaming,Cmd.StreamingStart,F5_stt:filler+merge_boundary
um end thesilence,Cmd.VolumeUnmute,F5_stt:merge_boundary+filler
um canit be less loud,Cmd.VolumeDecrease,F5_stt:merge_boundary+filler
how do remote update to my aids,Help_RemoteProgramming,F5_stt:drop_plural+truncate_tail
uh decrease volume in my aids,Cmd.VolumeDecrease,F5_stt:drop_function_word+filler
er kill all noise completely,Cmd.VolumeMute,F5_stt:filler+drop_function_word
the sund quality is poor,Help_DeviceSettings,F5_stt:homophone+truncate_tail
uh train mammary,Cmd.MemoryChange,F5_stt:homophone+filler
can youturn down my right aide,Cmd.VolumeDecrease,F5_stt:merge_boundary+homophone
er what is voiceai,Help_IntelliVoice,F5_stt:filler+merge_boundary
er please let me know are up,Default Fallback Intent,F5_stt:drop_function_word+filler
um please changeto theater,Cmd.MemoryChange,F5_stt:merge_boundary+filler
set a reminder call the,reminders.add,F5_stt:drop_function_word+truncate_tail
uh can you help with changing programs on my hearin aid,Help_ChangingMemories,F5_stt:homophone+filler
er you switch to auditorium program,Cmd.MemoryChange,F5_stt:filler+drop_function_word
can i listen to adjustments made by my,Help_RemoteProgramming,F5_stt:truncate_tail+drop_function_word
er change automatic,Cmd.MemoryChange,F5_stt:filler+drop_function_word
um how do i adjust the loudness on transmitter,Help_WiCROS,F5_stt:filler+drop_function_word
um activatesound streaming,Cmd.StreamingStart,F5_stt:filler+merge_boundary
umplease mute the aids,Cmd.VolumeMute,F5_stt:filler+merge_boundary
how do i contact professional about an,Help_RemoteProgramming,F5_stt:truncate_tail+drop_function_word
can youtern off tv,Default Fallback Intent,F5_stt:homophone+merge_boundary
ashes to ashe all falldown,Default Fallback Intent,F5_stt:merge_boundary+drop_plural
i do not like current hearing aidsettings,Help_MemoryOptions,F5_stt:drop_function_word+merge_boundary
um explain howto insert my aids,Help_InsertDevice,F5_stt:merge_boundary+filler
uh helpwith the engagement score,Help_ThriveScore,F5_stt:filler+merge_boundary
um paring aids with my phone,Help_Pairing,F5_stt:filler+homophone
you locationsuddenly,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
uh can you help with white noise,Help_Tinnitus,F5_stt:truncate_tail+filler
uh please salsa on left,Default Fallback Intent,F5_stt:filler+drop_function_word
uh what is quantum physic,Default Fallback Intent,F5_stt:drop_plural+filler
how can i change caregiver setting,Help_AppSettings,F5_stt:drop_plural+drop_function_word
why cannot you find the left herring aid it is in my ear and working,Help_FindMyHearingAids,F5_stt:truncate_tail+homophone
ringing inmy ears is unbearable,Help_Tinnitus,F5_stt:drop_function_word+merge_boundary
uh did my wife accept hearshare invitation,Help_HearShare,F5_stt:drop_function_word+filler
how do i useedge,Help_EdgeMode,F5_stt:truncate_tail+merge_boundary
please help with tinnitu volume adjustment in my,Help_Tinnitus,F5_stt:drop_plural+truncate_tail
uh savory someone sucking reasons,Default Fallback Intent,F5_stt:filler+drop_function_word
uh can you i cannot remember where my other herring aid is,Help_FindMyHearingAids,F5_stt:filler+homophone
er set mammary to mask,Cmd.MemoryChange,F5_stt:filler+homophone
uh help with changing memories on myaid,Help_ChangingMemories,F5_stt:merge_boundary+filler
um set speech memory,Cmd.MemoryChange,F5_stt:drop_function_word+filler
havelong have i been,Cmd.ActivityRun,F5_stt:truncate_tail+merge_boundary
er explain dnnspeech enhancement,Help_IntelliVoice,F5_stt:merge_boundary+filler
uh please help with tinnitu volume adjustment in my hearing aid,Help_Tinnitus,F5_stt:filler+drop_plural
uh change myprogram,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um please that keeps popping ep please listen listen listen,Default Fallback Intent,F5_stt:homophone+filler
uh help with white noise,Help_Tinnitus,F5_stt:filler+truncate_tail
er what is the firmware version of my herring aids,Help_DeviceSettings,F5_stt:homophone+filler
uh please set to mask programme,Cmd.MemoryChange,F5_stt:homophone+filler
sound analert on my foam,Cmd.FindMyPhone,F5_stt:homophone+merge_boundary
can you remind about running at 6 a mon 7th,reminders.add,F5_stt:merge_boundary+truncate_tail
what is left on batter e,Cmd.BatteryLevel,F5_stt:homophone+drop_function_word
switch settingto one,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
er record myexercise,Cmd.ActivityExercise,F5_stt:filler+merge_boundary
switch pro gram tonumber four,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
uh how do i adjust tinnitus masker on my hearing aids,Help_Tinnitus,F5_stt:drop_function_word+filler
er checkingthat you are on,Default Fallback Intent,F5_stt:filler+merge_boundary
uh can you help withchanging memories using the thrive app,Help_ChangingMemories,F5_stt:filler+merge_boundary
uhschedule appointment,reminders.add,F5_stt:filler+merge_boundary
um apple music signin,Default Fallback Intent,F5_stt:merge_boundary+filler
can you switch masque,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
um how i go there,Default Fallback Intent,F5_stt:drop_function_word+filler
where do i intercept manual alert text,Help_FallAlert,F5_stt:truncate_tail+drop_function_word
um how do ilink two,Help_Pairing,F5_stt:merge_boundary+filler
um have i reached my jogging,Cmd.ActivityRun,F5_stt:filler+truncate_tail
um can we searched for relief you can go in,Default Fallback Intent,F5_stt:filler+drop_function_word
how do i adjust my loudnes of the tinnitus volume in myhearing aid,Help_Tinnitus,F5_stt:drop_plural+merge_boundary
um record thisrun for me,Cmd.ActivityRun,F5_stt:filler+merge_boundary
er i needit softer,Cmd.VolumeDecrease,F5_stt:merge_boundary+filler
er what intellivoice for,Help_IntelliVoice,F5_stt:drop_function_word+filler
canyou set memery to number two,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
can you remind me take medicine next thursday at 4 p m,reminders.add,F5_stt:drop_function_word+homophone
