text,intent,source
i'd like to stop streaming from a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
please cut the stream from my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, could you please stop streaming from my meeting audio",streaming.session.stop,fine_tuned_test_predictions.csv
stop streaming from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
i need you to disconnect my hearing aids from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
i need to end the connection to a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
i'm trying to stop the audio from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
"i'm done listening to my laptop, please disconnect",streaming.session.stop,fine_tuned_test_predictions.csv
can you please stop the audio from my computer,streaming.session.stop,fine_tuned_test_predictions.csv
stop streaming from the microphone,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, could you please end the connection to the microphone",streaming.session.stop,fine_tuned_test_predictions.csv
kindly turn off the connection to my ipad,streaming.session.stop,fine_tuned_test_predictions.csv
could you stop the audio from a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
kindly stop listening to the television,streaming.session.stop,fine_tuned_test_predictions.csv
let's turn off the connection to youtube,streaming.session.stop,fine_tuned_test_predictions.csv
i want you to stop listening to my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
could you stop streaming from my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
i need to end the connection to my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
stop streaming,streaming.session.stop,v4_short_commands
help me turn off the connection to the radio,streaming.session.stop,fine_tuned_test_predictions.csv
can you disconnect my hearing aids from my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
help me stop listening to the television,streaming.session.stop,fine_tuned_test_predictions.csv
can you end the connection to a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
can you unlink the radio,streaming.session.stop,fine_tuned_test_predictions.csv
could you please stop streaming from a video,streaming.session.stop,fine_tuned_test_predictions.csv
help me turn off the connection to my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
i need to stop the audio from my computer,streaming.session.stop,fine_tuned_test_predictions.csv
turn off streaming from a video,streaming.session.stop,fine_tuned_test_predictions.csv
just stop streaming from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
help me stop the stream coming from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
i need to turn off streaming from the television,streaming.session.stop,fine_tuned_test_predictions.csv
quickly stop streaming from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like you to unlink my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to stop listening to my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
can you please stop the audio from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
stop streeming,streaming.session.stop,v4_typo_stt
i would like to unlink my computer,streaming.session.stop,fine_tuned_test_predictions.csv
hey can you turn off streaming from my laptop,streaming.session.stop,fine_tuned_test_predictions.csv
cut off the stream,streaming.session.stop,fine_tuned_test_predictions.csv
hey can you stop the audio from my computer,streaming.session.stop,fine_tuned_test_predictions.csv
i need to cut the stream from music,streaming.session.stop,fine_tuned_test_predictions.csv
help me disconnect my hearing aids from the microphone,streaming.session.stop,fine_tuned_test_predictions.csv
just stop the stream coming from a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
help me disconnect from my computer,streaming.session.stop,fine_tuned_test_predictions.csv
i want to end the stream from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to turn off streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to unlink a video,streaming.session.stop,fine_tuned_test_predictions.csv
turn off streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
let's cut the stream from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
unlink the tv,streaming.session.stop,fine_tuned_test_predictions.csv
can you please turn off the connection to music,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to turn off streaming from the microphone,streaming.session.stop,fine_tuned_test_predictions.csv
go ahead and disconnect from my ipad,streaming.session.stop,fine_tuned_test_predictions.csv
help me turn off the connection to my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
could you end the stream from music,streaming.session.stop,fine_tuned_test_predictions.csv
kindly turn off the connection to my tablet,streaming.session.stop,fine_tuned_test_predictions.csv
i need to stop the audio from a video,streaming.session.stop,fine_tuned_test_predictions.csv
kindly unlink youtube,streaming.session.stop,fine_tuned_test_predictions.csv
can you stop listening to the television,streaming.session.stop,fine_tuned_test_predictions.csv
i need to unlink an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
would you please end the connection to my ipad,streaming.session.stop,fine_tuned_test_predictions.csv
end streaming,streaming.session.stop,v4_short_commands
could you please unlink my phone,streaming.session.stop,fine_tuned_test_predictions.csv
i want to end the stream from the television,streaming.session.stop,fine_tuned_test_predictions.csv
could you stop the audio from my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to stop the stream coming from a video,streaming.session.stop,fine_tuned_test_predictions.csv
just end the stream from the radio,streaming.session.stop,fine_tuned_test_predictions.csv
could you end the connection to a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like you to turn off streaming from my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
i want to end the connection to a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
kindly end the stream from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
would you please stop the stream coming from the tv,streaming.session.stop,fine_tuned_test_predictions.csv
i want you to disconnect my hearing aids from phone calls,streaming.session.stop,fine_tuned_test_predictions.csv
i want to disconnect my hearing aids from the microphone,streaming.session.stop,fine_tuned_test_predictions.csv
cut off the streamed audio,streaming.session.stop,fine_tuned_test_predictions.csv
could you turn off the connection to my ipad,streaming.session.stop,fine_tuned_test_predictions.csv
can you stop streaming from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
stop listening to a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
hey can you end the connection to youtube,streaming.session.stop,fine_tuned_test_predictions.csv
let's unlink my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
let's cut the stream from the microphone,streaming.session.stop,fine_tuned_test_predictions.csv
please stop listening to a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to stop streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
would you cut the stream from my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
please end the streaming session now,streaming.session.stop,v4_contextual_paraphrase
stop piping audio to my ears,streaming.session.stop,fine_tuned_test_predictions.csv
just end the stream from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
i need you to end the connection to a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to disconnect from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to disconnect from my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
please turn off the connection to the tv,streaming.session.stop,fine_tuned_test_predictions.csv
quickly disconnect my hearing aids from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
