text,intent,source
set reminder buy milk on november 11 at 5 p.m.,reminders.add,reference_train
schedule appointment,reminders.add,reference_train
please switch to tinnitus,Cmd.MemoryChange,reference_train
when could i send a manual alert text message?,Help_FallAlert,reference_train
remind me to,reminders.add,reference_train
how do i create my own memory for my hearing aids?,Help_MemoryOptions,reference_train
how do i use the transcribe feature?,Help_Transcribe,reference_train
remind me at 11 o'clock in the morning,reminders.add,reference_train
how to add another person on hearshare?,Help_HearShare,reference_train
can you decrease the loudness in my aids,Cmd.VolumeDecrease,reference_train
can you switch program to mute,Cmd.MemoryChange,reference_train
what should i see when i'm there,Default Fallback Intent,reference_train
help with pairing my aids,Help_Pairing,reference_train
help face mask issues,Help_MaskMode,reference_train
what mode handles a windy environment,Help_EdgeMode,reference_train
what percentage of my step goal have i taken today,Cmd.ActivityStep,reference_train
what time is the sunset,Default Fallback Intent,reference_train
please set a reminder for 5 minutes,reminders.add,reference_train
the wind is ruining my hearing outside,Help_EdgeMode,reference_train
please switch memory to work,Cmd.MemoryChange,reference_train
get down south,Default Fallback Intent,reference_train
pick a memory,Cmd.MemoryChange,reference_train
troubleshoot my hearing aid sound,Help_DeviceSettings,reference_train
my aid keeps popping out,Help_InsertDevice,reference_train
please put hearing aids in auditorium setting,Cmd.MemoryChange,reference_train
work program,Cmd.MemoryChange,reference_train
please i need a reminder tomorrow,reminders.add,reference_train
can you find android phone,Cmd.FindMyPhone,reference_train
i'm in a big echoey room now,Cmd.MemoryChange,reference_train
what time does falls park open,Default Fallback Intent,reference_train
please set setting to one,Cmd.MemoryChange,reference_train
reminder me to take medicine in 2 minutes,reminders.add,reference_train
switch memory to two,Cmd.MemoryChange,reference_train
can you i wish i could wake up,Default Fallback Intent,reference_train
start the captions,Cmd.TranscribeStart,reference_train
can you set setting to one,Cmd.MemoryChange,reference_train
can you my right hearing aid is at 0%,Default Fallback Intent,reference_train
show my stand count,Cmd.ActivityStand,reference_train
have i reached my exercise goal,Cmd.ActivityExercise,reference_train
what's the way to change my program,Help_ChangingMemories,reference_train
is my aid connected to the phone?,Help_Pairing,reference_train
can you help me find my hearing aids,Help_FindMyHearingAids,reference_train
can you it was a specialist contact 800-3334.,Default Fallback Intent,reference_train
score of the twins game,Default Fallback Intent,reference_train
how do i see my exercise activity?,Help_Health,reference_train
please nothing wrong with me,Default Fallback Intent,reference_train
wireless stream the audio,Cmd.StreamingStart,reference_train
can you switch to master memory,Cmd.MemoryChange,reference_train
time my stroll,Cmd.ActivityWalk,reference_train
reconnect my hearing aids to the app,Help_Pairing,reference_train
does translate save conversations,Help_Translate,reference_train
how do i improve my activity score?,Help_ThriveScore,reference_train
the device won't stay seated in my ear,Help_InsertDevice,reference_train
can you set a reminder to refill prescription tomorrow,reminders.add,reference_train
help with mask mode,Help_MaskMode,reference_train
please set program to four,Cmd.MemoryChange,reference_train
how do i set up the automatic car memory,Default Fallback Intent,reference_train
why can't i get 200 points with the ipro score?,Help_ThriveScore,reference_train
friday,Default Fallback Intent,reference_train
remember to take medication today at 5 p.m.,reminders.add,reference_train
can you set setting to four,Cmd.MemoryChange,reference_train
can you i lost my memory for restaurants and meetings,Help_MemoryOptions,reference_train
can you change to memory number two,Cmd.MemoryChange,reference_train
pub memory,Cmd.MemoryChange,reference_train
can you remind me to wake up at 6 a.m.,reminders.add,reference_train
where do i create a reminder,Help_Reminder,reference_train
how to install a garage door,Default Fallback Intent,reference_train
guide me through it,Help_Home,reference_train
please help me with voice assistant,Help_VoiceAssistant,reference_train
please more like this is,Default Fallback Intent,reference_train
can you mark my last reminder complete,reminders.complete,reference_train
stop recording,Cmd.TranscribeStart,reference_train
please i misplaced my left aid,Help_FindMyHearingAids,reference_train
can you remember to turn off my phone everyday at 11 p.m.,reminders.add,reference_train
what is my walking goal?,Cmd.ActivityWalk,reference_train
please remind me at noon,reminders.add,reference_train
how to create event,Help_Reminder,reference_train
please only if it's not a problem for cdl,Default Fallback Intent,reference_train
what's new in the app,Help_WhatsNew,reference_train
please stream from the remote mic,Cmd.StreamingStart,reference_train
can you change to automatic,Cmd.MemoryChange,reference_train
can you change to mask mode memory,Cmd.MemoryChange,reference_train
can you i'd like to know the average airspeed of an unburdened swallow,Default Fallback Intent,reference_train
help with changing programs on my phone,Help_ChangingMemories,reference_train
please change program to tinnitus,Cmd.MemoryChange,reference_train
nothing wrong with me,Default Fallback Intent,reference_train
how do i spell machine,Default Fallback Intent,reference_train
fuck off,Default Fallback Intent,reference_train
what is my battery strength,Cmd.BatteryLevel,reference_train
track my walk,Cmd.ActivityWalk,reference_train
how do volume adjustments work,Help_Volume,reference_train
see you later,Default Fallback Intent,reference_train
can you pairing my aids with my phone,Help_Pairing,reference_train
how do i change my volume,Help_Volume,reference_train
can you sweet car,Default Fallback Intent,reference_train
can you molesting hearing aids to cousin,Default Fallback Intent,reference_train
please so do i unable to caesar,Default Fallback Intent,reference_train
how do i improve my thrive score,Help_ThriveScore,reference_train
setting one,Cmd.MemoryChange,reference_train
how do i fix my,Default Fallback Intent,reference_train
alter metal plates myrtle beach storm,Default Fallback Intent,reference_train
when does edge mode turn off,Help_EdgeMode,reference_train
my hearing aid battery is low,Help_Battery,reference_train
please change program to number two,Cmd.MemoryChange,reference_train
sorry about this okay i got it,Default Fallback Intent,reference_train
please where's the current,Default Fallback Intent,reference_train
end the tv link to my aids,Cmd.StreamingStop,reference_train
can you setting number one,Cmd.MemoryChange,reference_train
how do i use my hearing aid with an accessory,Help_Accessories,reference_train
should i clean my hearing aids daily,Help_CleanCare,reference_train
how many minutes have i been doing aerobics?,Cmd.ActivityAerobics,reference_train
what does each button do,Help_Home,reference_train
start translation to german,Cmd.TranslationStart,reference_train
how do i turn up the loudness in just the right aid?,Help_Volume,reference_train
can you reminder to play with my cat everyday at 7 p.m.,reminders.add,reference_train
what's the tinnitus relief feature,Help_Tinnitus,reference_train
go up in volume,Cmd.VolumeIncrease,reference_train
turn on this is my life,Default Fallback Intent,reference_train
how do i change programs on my aid?,Help_ChangingMemories,reference_train
switch to personal,Cmd.MemoryChange,reference_train
switch to restaurant,Cmd.MemoryChange,reference_train
where do i find the translation function?,Help_Translate,reference_train
how do i adjust my noise masker in the left aid?,Help_Tinnitus,reference_train
can you she goes,Default Fallback Intent,reference_train
where's the speed bus,Default Fallback Intent,reference_train
can you remind me to take medicine tomorrow morning,reminders.add,reference_train
can the audiologist adjust my hearing aids remotely?,Help_RemoteProgramming,reference_train
can you change program to crowd,Cmd.MemoryChange,reference_train
set reminder for 2 p.m.,reminders.add,reference_train
does it work with a remote mic,Help_Accessories,reference_train
how do i delete accessories from my app?,Help_Accessories,reference_train
have i stood an hour?,Cmd.ActivityStand,reference_train
track my run,Cmd.ActivityRun,reference_train
can you stand goal,Cmd.ActivityStand,reference_train
can you find phone,Cmd.FindMyPhone,reference_train
can you remind me to pick up prescription today at 5 p.m.,reminders.add,reference_train
how much battery do i have?,Cmd.BatteryLevel,reference_train
please switch to office memory,Cmd.MemoryChange,reference_train
did my daughter accept my hearshare invitation?,Help_HearShare,reference_train
make my hearing aids louder,Cmd.VolumeIncrease,reference_train
please girls do that i want to go to italy,Default Fallback Intent,reference_train
can you pairing aids with my phone,Help_Pairing,reference_train
how do i pick a translation language,Help_Translate,reference_train
can you take me to reminder help,Help_Reminder,reference_train
my hearing aid is missing,Help_FindMyHearingAids,reference_train
